428.800000, 2.120000, 28
430.920000, 2.080000, 28
433.000000, 2.320000, 28
435.320000, 1.320000, 28
436.640000, 2.080000, 28
438.720000, 1.680000, 28
440.400000, 5.920000, 28
446.320000, 7.280000, 28
453.600000, 1.800000, 28
455.400000, 1.720000, 28
457.120000, 1.680000, 28
458.800000, 1.480000, 28
460.280000, 3.560000, 28
463.840000, 2.760000, 28
466.600000, 2.720000, 28
469.320000, 2.040000, 28
471.360000, 2.120000, 28
473.480000, 1.800000, 28
475.280000, 1.400000, 28
476.680000, 1.120000, 28
477.800000, 3.240000, 28
481.040000, 2.480000, 28
483.520000, 3.960000, 28
487.480000, 1.640000, 28
489.120000, 2.120000, 28
491.240000, 3.880000, 28
495.120000, 1.080000, 28
496.200000, 10.160000, 28
506.360000, 1.600000, 28
507.960000, 18.600000, 28
526.560000, 2.320000, 28
528.880000, 5.120000, 28
534.000000, 4.360000, 28
538.360000, 1.400000, 28
539.760000, 2.160000, 28
541.920000, 1.880000, 28
543.800000, 1.680000, 28
545.480000, 1.640000, 28
547.120000, 1.640000, 28
548.760000, 1.960000, 28
550.720000, 6.400000, 28
557.120000, 1.400000, 28
558.520000, 2.800000, 28
561.320000, 4.320000, 28
565.640000, 1.200000, 28
566.840000, 2.680000, 28
569.520000, 2.360000, 28
571.880000, 1.720000, 28
573.600000, 2.760000, 28
576.360000, 1.280000, 28
577.640000, 4.720000, 28
582.360000, 1.560000, 28
583.920000, 1.240000, 28
585.160000, 1.320000, 28
586.480000, 1.560000, 28
588.040000, 2.280000, 28
590.320000, 7.760000, 28
598.080000, 1.920000, 28
600.000000, 2.080000, 28
602.080000, 2.040000, 28
604.120000, 3.880000, 28
608.000000, 2.640000, 28
610.640000, 1.880000, 28
612.520000, 1.400000, 28
613.920000, 2.200000, 28
616.120000, 3.680000, 28
619.800000, 1.480000, 28
621.280000, 3.040000, 28
624.320000, 1.600000, 28
625.920000, 1.400000, 28
627.320000, 13.480000, 28
640.800000, 9.120000, 28
649.920000, 1.360000, 28
651.280000, 1.440000, 28
652.720000, 2.280000, 28
655.000000, 2.080000, 28
657.080000, 2.200000, 28
659.280000, 2.200000, 28
661.480000, 2.000000, 28
663.480000, 5.120000, 28
668.600000, 1.320000, 28
669.920000, 1.160000, 28
671.080000, 1.200000, 28
672.280000, 1.960000, 28
674.240000, 4.160000, 28
678.400000, 2.560000, 28
680.960000, 1.360000, 28
682.320000, 1.560000, 28
683.880000, 8.000000, 28
691.880000, 6.120000, 28
698.000000, 9.360000, 28
707.360000, 6.000000, 28
713.360000, 1.720000, 28
715.080000, 3.000000, 28
718.080000, 2.160000, 28
720.240000, 1.640000, 28
721.880000, 1.120000, 28
723.000000, 1.120000, 28
724.120000, 3.120000, 28
727.240000, 1.680000, 28
728.920000, 1.280000, 28
730.200000, 1.360000, 28
731.560000, 1.720000, 28
733.280000, 2.320000, 28
735.600000, 2.200000, 28
737.800000, 1.240000, 28
739.040000, 20.960000, 28
760.000000, 5.000000, 28
765.000000, 9.320000, 28
774.320000, 1.360000, 28
775.680000, 5.920000, 28
781.600000, 22.240000, 28
803.840000, 6.880000, 28
810.720000, 22.240000, 28
832.960000, 8.360000, 28
841.320000, 1.360000, 28
842.680000, 2.720000, 28
845.400000, 1.200000, 28
846.600000, 1.160000, 28
847.760000, 1.080000, 28
848.840000, 17.280000, 28
866.120000, 21.320000, 28
887.440000, 4.600000, 28
892.040000, 3.920000, 28
895.960000, 2.640000, 28
898.600000, 2.400000, 28
901.000000, 1.800000, 28
902.800000, 2.960000, 28
905.760000, 2.360000, 28
908.120000, 2.200000, 28
910.320000, 1.960000, 28
912.280000, 1.920000, 28
914.200000, 2.280000, 28
916.480000, 1.520000, 28
918.000000, 1.760000, 28
919.760000, 2.440000, 28
922.200000, 1.840000, 28
924.040000, 5.000000, 28
929.040000, 1.960000, 28
931.000000, 1.800000, 28
932.800000, 2.040000, 28
934.840000, 3.920000, 28
938.760000, 2.160000, 28
940.920000, 1.840000, 28
942.760000, 2.160000, 28
944.920000, 2.200000, 28
947.120000, 2.320000, 28
949.440000, 2.600000, 28
952.040000, 2.160000, 28
954.200000, 1.640000, 28
955.840000, 1.120000, 28
956.960000, 1.120000, 28
958.080000, 3.120000, 28
961.200000, 1.680000, 28
962.880000, 1.280000, 28
964.160000, 1.360000, 28
965.520000, 1.720000, 28
967.240000, 2.880000, 28
970.120000, 2.200000, 28
972.320000, 1.240000, 28
973.560000, 26.440000, 28
1000.000000, 4.960000, 28
1004.960000, 2.480000, 28
1007.440000, 2.120000, 28
1009.560000, 5.160000, 28
1014.720000, 2.240000, 28
1016.960000, 5.160000, 28
1022.120000, 2.120000, 28
1024.240000, 1.640000, 28
1025.880000, 1.800000, 28
1027.680000, 1.720000, 28
1029.400000, 2.560000, 28
1031.960000, 1.760000, 28
1033.720000, 1.240000, 28
1034.960000, 2.000000, 28
1036.960000, 2.280000, 28
1039.240000, 3.560000, 28
1042.800000, 2.280000, 28
1045.080000, 5.000000, 28
1050.080000, 2.080000, 28
1052.160000, 2.080000, 28
1054.240000, 2.160000, 28
1056.400000, 2.080000, 28
1058.480000, 3.320000, 28
1061.800000, 1.040000, 28
1062.840000, 1.160000, 28
1064.000000, 1.040000, 28
1065.040000, 1.040000, 28
1066.080000, 1.920000, 28
1068.000000, 3.320000, 28
1071.320000, 2.040000, 28
1073.360000, 1.680000, 28
1075.040000, 1.280000, 28
1076.320000, 2.000000, 28
1078.320000, 1.240000, 28
1079.560000, 4.080000, 28
1083.640000, 4.240000, 28
1087.880000, 2.120000, 28
1090.000000, 7.440000, 28
1097.440000, 6.320000, 28
1103.760000, 1.720000, 28
1105.480000, 5.800000, 28
1111.280000, 1.920000, 28
1113.200000, 2.920000, 28
1116.120000, 7.360000, 28
1123.480000, 6.000000, 28
1129.480000, 8.000000, 28
1137.480000, 3.360000, 28
1140.840000, 2.560000, 28
1143.400000, 3.720000, 28
1147.120000, 4.640000, 28
1151.760000, 3.120000, 28
1154.880000, 1.200000, 28
1156.080000, 1.400000, 28
1157.480000, 9.760000, 28
1167.240000, 1.480000, 28
1168.720000, 1.520000, 28
1170.240000, 1.320000, 28
1171.560000, 1.520000, 28
1173.080000, 1.480000, 28
1174.560000, 1.600000, 28
1176.160000, 1.120000, 28
1177.280000, 14.120000, 28
1191.400000, 6.040000, 28
1197.440000, 1.440000, 28
1198.880000, 1.200000, 28
1200.080000, 15.320000, 28
1215.400000, 3.120000, 28
1218.520000, 1.760000, 28
1220.280000, 1.960000, 28
1222.240000, 1.440000, 28
1223.680000, 3.800000, 28
1227.480000, 1.360000, 28
1228.840000, 1.560000, 28
1230.400000, 2.440000, 28
1232.840000, 20.760000, 28
1253.600000, 1.240000, 28
1254.840000, 2.360000, 28
1257.200000, 3.440000, 28
1260.640000, 3.000000, 28
1263.640000, 1.640000, 28
1265.280000, 4.200000, 28
1269.480000, 2.560000, 28
1272.040000, 2.440000, 28
1274.480000, 2.760000, 28
1277.240000, 1.440000, 28
1278.680000, 3.160000, 28
1281.840000, 2.800000, 28
1284.640000, 4.880000, 28
1289.520000, 3.160000, 28
1292.680000, 7.000000, 28
1299.680000, 3.920000, 28
1303.600000, 1.480000, 28
1305.080000, 4.480000, 28
1309.560000, 1.400000, 28
1310.960000, 2.560000, 28
1313.520000, 1.800000, 28
1315.320000, 1.480000, 28
1316.800000, 2.280000, 28
1319.080000, 1.560000, 28
1320.640000, 1.560000, 28
1322.200000, 2.160000, 28
1324.360000, 1.360000, 28
1325.720000, 1.240000, 28
1326.960000, 1.640000, 28
1328.600000, 6.120000, 28
1334.720000, 2.600000, 28
1337.320000, 2.120000, 28
1339.440000, 1.720000, 28
1341.160000, 1.440000, 28
1342.600000, 1.800000, 28
1344.400000, 1.320000, 28
1345.720000, 2.800000, 28
1348.520000, 3.480000, 28
1352.000000, 2.120000, 28
1354.120000, 1.120000, 28
1355.240000, 1.120000, 28
1356.360000, 1.920000, 28
1358.280000, 1.400000, 28
1359.680000, 3.040000, 28
1362.720000, 2.320000, 28
1365.040000, 1.840000, 28
1366.880000, 4.080000, 28
1370.960000, 2.000000, 28
1372.960000, 1.480000, 28
1374.440000, 1.080000, 28
1375.520000, 1.880000, 28
1377.400000, 42.600000, 28
1420.000000, 2.120000, 28
1422.120000, 1.120000, 28
1423.240000, 1.120000, 28
1424.360000, 1.920000, 28
1426.280000, 1.400000, 28
1427.680000, 3.040000, 28
1430.720000, 2.320000, 28
1433.040000, 1.840000, 28
1434.880000, 4.080000, 28
1438.960000, 2.000000, 28
1440.960000, 1.480000, 28
1442.440000, 1.080000, 28
1443.520000, 1.880000, 28
1445.400000, 20.000000, 28
